Id,SalePrice
1815,65344.0
1816,97590.0
1817,119203.0
1818,155819.99
1819,118162.94
1820,68751.0
1821,99927.5
1822,158307.7
1823,54090.5
1824,116499.0
1825,139683.38
1826,113711.5
1827,95723.5
1828,116505.18
1829,93351.5
1830,143598.7
1831,146399.7
1832,145762.0
1833,155445.04
1834,122683.92
1835,146598.0
1836,120076.5
1837,72413.0
1838,111931.44
1839,103327.03333333334
1840,151573.0
1841,129296.0
1842,112624.71
1843,125814.0
1844,150245.5
1845,137519.0
1846,156467.0
1847,139696.0
1848,59707.0
1849,192795.1
1850,137577.93571428573
1851,174846.84
1852,146281.48571428572
1853,129414.64
1854,182382.08
1855,153199.5
1856,194424.2
1857,159247.0
1858,159481.51
1859,133127.0
1860,148643.04
1861,133127.0
1862,272343.41
1863,272343.41
1864,272343.41
1865,408745.8
1866,408744.68
1867,251780.61
1868,267364.42
1869,185838.4355238095
1870,310483.77
1871,252169.54
1872,176671.34
1873,193872.4
1874,127830.0
1875,210558.25
1876,203114.0
1877,196454.1666666667
1878,213813.0
1879,134048.5
1880,142837.40333333335
1881,228863.68666666668
1882,270979.26
1883,219857.05
1884,212076.92
1885,253906.5
1886,243039.0
1887,194378.3333333333
1888,272779.48
1889,175849.48
1890,127145.5
1891,146568.12
1892,123104.6
1893,143018.6666666667
1894,104708.0
1895,138024.2142857143
1896,110290.5
1897,129121.04
1898,129479.0
1899,167093.5
1900,172297.5
1901,149032.34
1902,152614.18333333332
1903,238604.7
1904,117428.00000000001
1905,191809.0
1906,130639.0
1907,173343.0
1908,136415.875
1909,135603.375
1910,135603.375
1911,173076.33333333337
1912,197214.0
1913,114920.0
1914,101574.0
1915,308634.94
1916,75323.75
1917,262036.11
1918,130277.5
1919,147047.25
1920,139318.67
1921,409265.76
1922,427099.37
1923,207325.0
1924,185834.5
1925,215486.18
1926,338778.69
1927,144220.0
1928,151808.76666666666
1929,128700.75000000001
1930,135235.0
1931,143296.8333333333
1932,162229.75666666665
1933,178314.0
1934,181799.0
1935,190614.0
1936,182768.0
1937,174766.0
1938,152205.0
1939,264433.69333333336
1940,249229.9166666667
1941,172348.55
1942,203117.0
1943,191978.5
1944,299332.67
1945,340339.82
1946,175177.66666666663
1947,278867.33
1948,193271.5
1949,221778.0
1950,211788.66666666663
1951,225415.0
1952,185039.3333333333
1953,182980.0
1954,209805.6
1955,170271.0
1956,285999.9
1957,183625.0
1958,288550.0
1959,179727.89
1960,111920.5
1961,158621.9166666667
1962,87844.0
1963,91260.0
1964,116771.36
1965,162138.175
1966,182989.55
1967,320888.82
1968,304381.14
1969,333123.1
1970,335607.28
1971,394978.12
1972,334762.08
1973,284223.78
1974,288195.01
1975,422922.61
1976,291233.29
1977,328310.0
1978,280547.52
1979,446657.41
1980,204535.8
1981,394256.65
1982,224438.61
1983,249535.61
1984,167034.8630952381
1985,188650.55
1986,185923.2
1987,183706.94600000003
1988,182000.9
1989,219408.35
1990,230343.0
1991,206298.55
1992,232247.8
1993,184145.0
1994,243040.7
1995,190187.25
1996,252903.0
1997,326555.12
1998,293861.27
1999,247020.0
2000,320304.71
2001,263650.1
2002,217969.72
2003,266193.72
2004,328119.59
2005,246961.92
2006,257982.34
2007,287854.2
2008,204822.0
2009,194704.5
2010,189991.8
2011,119980.0
2012,188896.2841904762
2013,201375.0
2014,188654.0
2015,211670.6
2016,197408.0
2017,231173.1
2018,131232.22223809522
2019,138033.25
2020,132991.5
2021,108103.33333333331
2022,175271.5
2023,165358.6666666667
2024,246511.5
2025,307829.8
2026,190846.86
2027,150942.34749999997
2028,152690.04
2029,161070.29761904763
2030,297916.18
2031,306621.62
2032,301780.68
2033,297665.18
2034,155837.5
2035,233362.56
2036,211085.0
2037,220796.24
2038,304170.18
2039,263445.52666666673
2040,415274.05
2041,251425.0
2042,208955.78
2043,180644.5
2044,195914.3
2045,246925.0
2046,137026.78
2047,178353.06
2048,151344.3333333333
2049,143605.28
2050,210428.2
2051,137577.93571428573
2052,138159.1666666667
2053,145662.44999999995
2054,106050.0
2055,130645.75
2056,143018.6666666667
2057,128876.66666666669
2058,191410.0
2059,129167.5
2060,152391.63333333333
2061,178191.0
2062,134133.4
2063,143663.75
2064,128519.66666666666
2065,121616.0
2066,182651.0
2067,140227.5833333333
2068,137766.28
2069,98836.5
2070,113145.5
2071,105117.5
2072,138539.0
2073,151610.91666666666
2074,298468.0
2075,151846.0
2076,134646.33333333334
2077,124866.78095238091
2078,137751.4
2079,166988.0
2080,130959.95238095238
2081,139315.0
2082,108879.16666666666
2083,153569.5
2084,129940.03571428571
2085,128588.0
2086,127986.34
2087,140192.5
2088,118434.37
2089,109273.0
2090,133527.65
2091,97606.54
2092,113579.5
2093,133263.21
2094,153314.0
2095,141980.87
2096,91555.5
2097,97092.5
2098,136694.0
2099,73639.25
2100,98829.0
2101,127840.53
2102,154094.5
2103,105525.04
2104,129992.53
2105,119670.5
2106,91388.75
2107,240636.48
2108,126044.0
2109,103233.66666666669
2110,109462.5
2111,159045.5
2112,131510.86
2113,117159.5
2114,109696.12
2115,129145.08
2116,99560.0
2117,128434.1
2118,120441.5
2119,114959.5
2120,116113.68
2121,93078.25
2122,109770.0
2123,114237.0
2124,186859.0
2125,141085.0
2126,191184.0
2127,133210.78
2128,134589.73
2129,120632.0
2130,156832.5
2131,149499.7
2132,117915.0
2133,119588.0
2134,119555.84
2135,104935.5
2136,86165.0
2137,124137.84
2138,158746.51
2139,152318.0
2140,128152.08333333331
2141,150063.5
2142,142178.0
2143,137470.4
2144,145964.78
2145,131232.22223809522
2146,210888.0
2147,152601.38
2148,144884.0
2149,161500.9
2150,190756.8
2151,176780.0
2152,109876.5
2153,134133.4
2154,119040.0
2155,151696.0
2156,248374.4
2157,227610.4
2158,238037.0
2159,169174.91666666663
2160,184831.43819047615
2161,270183.62
2162,422861.27
2163,448492.14
2164,274595.22
2165,176566.5
2166,143935.0
2167,205715.3333333333
2168,201327.5
2169,212395.0
2170,211844.15
2171,140602.35666666666
2172,146495.14
2173,149142.75
2174,226949.0
2175,330949.52
2176,277315.0
2177,237125.35
2178,261886.24
2179,143364.1642857143
2180,169267.9925
2181,196523.5
2182,217483.12
2183,188896.2841904762
2184,108008.14016666665
2185,164474.16
2186,189062.0
2187,148659.0
2188,172421.0
2189,158838.125
2190,90119.0
2191,91745.0
2192,88306.0
2193,109082.0
2194,107827.0
2195,112756.7
2196,119814.16666666666
2197,112749.0
2198,187140.0
2199,173679.2
2200,129033.5
2201,170452.2
2202,207094.0
2203,192782.7
2204,141136.74
2205,116915.18
2206,139825.0
2207,271003.56
2208,244699.0
2209,153857.0
2210,136415.875
2211,108579.0
2212,124539.0
2213,106363.0
2214,121444.41666666669
2215,106848.68
2216,148728.18
2217,87506.96428571429
2218,105251.25
2219,90879.5
2220,96507.0
2221,322951.63
2222,201553.0
2223,257471.5
2224,245205.19
2225,180400.66
2226,139450.16666666666
2227,191609.5
2228,259116.22
2229,240877.77
2230,170369.36
2231,232388.56
2232,195387.0
2233,190745.25
2234,273993.0
2235,188972.64
2236,249025.78
2237,286784.0
2238,194374.21
2239,118909.0
2240,157277.4642857143
2241,136776.5
2242,137472.7
2243,120399.0
2244,90118.0
2245,87877.0
2246,144885.57142857145
2247,103078.0
2248,126425.0
2249,128782.5
2250,146849.55666666667
2251,125093.43
2252,190724.5
2253,175514.1
2254,170024.5
2255,165377.66
2256,200948.0
2257,228374.0
2258,185578.9
2259,177820.0
2260,169509.0
2261,191243.5
2262,235564.5
2263,327590.35
2264,408486.55
2265,147719.0
2266,291345.2
2267,258139.0
2268,411888.65
2269,152216.25
2270,213355.0
2271,188653.0
2272,219847.9
2273,170686.75
2274,169156.5
2275,155994.0
2276,179958.55
2277,181537.5
2278,155835.81666666668
2279,124954.0
2280,118939.75
2281,161119.04345238095
2282,166707.99583333335
2283,101015.0
2284,117886.5
2285,166654.8
2286,120015.29083333336
2287,371025.41
2288,297164.1
2289,338295.75
2290,347688.38
2291,346171.75
2292,399372.98
2293,340543.75
2294,338675.21
2295,398304.62
2296,245530.26
2297,300982.68
2298,336206.15
2299,319303.14
2300,282423.16
2301,311359.1
2302,215404.0
2303,286011.0
2304,256588.58
2305,167489.83833333332
2306,171786.73666666663
2307,182109.91666666663
2308,235670.18
2309,312100.0
2310,286774.96
2311,194001.2
2312,168522.24
2313,175042.32
2314,199307.46
2315,168192.29
2316,210174.95
2317,169347.08
2318,170674.43
2319,185023.55
2320,190303.90752380952
2321,268614.81
2322,182538.19600000003
2323,180388.8
2324,164157.46666666667
2325,186101.12666666668
2326,168230.5
2327,210607.1
2328,233917.35
2329,174368.0
2330,178122.0
2331,319742.43
2332,342691.16
2333,265539.13
2334,245079.0
2335,275397.0
2336,338261.0
2337,189312.96952380947
2338,279968.32
2339,263133.68
2340,413949.17
2341,189312.96952380947
2342,242638.79
2343,210766.6
2344,241497.61
2345,247697.91
2346,257982.34
2347,191231.72
2348,253166.17
2349,150613.17
2350,268924.26
2351,325916.19
2352,310243.79
2353,230425.5
2354,126663.0
2355,158154.37
2356,150983.37
2357,213533.36666666664
2358,205949.0
2359,118076.0
2360,129719.1
2361,151610.91666666666
2362,254229.5
2363,154267.07
2364,175880.0
2365,238647.0
2366,289009.94
2367,289009.94
2368,192079.3
2369,278421.08
2370,166252.0
2371,162715.29761904763
2372,200941.38333333336
2373,253497.65
2374,270292.05
2375,272353.44333333336
2376,223209.5
2377,250820.0
2378,158620.5
2379,216380.0
2380,151900.875
2381,169759.5
2382,195539.0
2383,206904.5
2384,229294.6
2385,160885.0
2386,151275.0
2387,128152.08333333331
2388,112880.5
2389,136745.07142857145
2390,128958.74999999999
2391,132439.58333333334
2392,145662.44999999995
2393,275276.0
2394,160796.0
2395,238603.0
2396,151070.5
2397,178999.25
2398,132436.0
2399,64520.0
2400,63639.0
2401,140065.9880952381
2402,139521.5
2403,135527.14
2404,158318.5
2405,170512.0
2406,148695.11904761905
2407,135470.0
2408,152471.83333333334
2409,138901.81666666665
2410,201413.2
2411,157943.82380952383
2412,156711.75238095238
2413,148785.5523809524
2414,129768.6857142857
2415,141988.3
2416,157953.0
2417,143578.3333333333
2418,134133.4
2419,129868.75
2420,148785.5523809524
2421,113950.7
2422,130431.25
2423,103009.5
2424,128741.35238095238
2425,174893.93
2426,106670.0
2427,132968.56
2428,167278.5
2429,115061.66666666666
2430,144672.5
2431,143018.6666666667
2432,124866.78095238091
2433,137618.66666666666
2434,121711.89999999998
2435,145662.44999999995
2436,138033.25
2437,131143.25
2438,135141.5
2439,87344.0
2440,128112.0
2441,97237.0
2442,96877.5
2443,104270.0
2444,122021.0
2445,103401.0
2446,119954.0
2447,214799.0
2448,150745.08
2449,132086.5
2450,145142.0
2451,138536.28
2452,238599.44
2453,106971.41666666669
2454,92947.0
2455,100659.5
2456,126685.25
2457,111463.5
2458,122883.72
2459,112194.68
2460,137712.0
2461,118519.34
2462,108625.0
2463,120239.0
2464,176337.83
2465,171991.6
2466,154545.0
2467,159379.0
2468,105990.08
2469,107935.38
2470,161807.8142857143
2471,202536.5
2472,221721.0
2473,128606.5
2474,107097.58
2475,214987.0
2476,117071.5
2477,125524.22366666666
2478,143671.61
2479,134795.0
2480,168871.5
2481,143486.7
2482,144798.8333333333
2483,136514.5
2484,148953.66666666666
2485,133308.77599999998
2486,134133.4
2487,160125.0
2488,152466.5
2489,184260.0
2490,140853.5
2491,110787.04761904762
2492,180600.75
2493,147897.5833333333
2494,125805.66666666666
2495,103327.03333333334
2496,200429.2
2497,140811.0
2498,137618.66666666666
2499,103999.5
2500,129414.64
2501,141112.9166666667
2502,133119.25
2503,110992.37
2504,184398.0
2505,242095.89
2506,325015.56
2507,251481.58
2508,325015.56
2509,214925.0
2510,240439.01
2511,190982.09
2512,215610.26
2513,244218.0
2514,259384.0
2515,143935.0
2516,179765.0
2517,127830.0
2518,128615.0
2519,225306.5
2520,219933.3
2521,192020.66666666663
2522,210214.0
2523,157285.87
2524,169292.05
2525,158813.73333333334
2526,157943.1
2527,133886.6
2528,139501.75
2529,124025.66666666666
2530,125403.75
2531,188920.5416666667
2532,213634.1
2533,214452.0
2534,294095.0
2535,256390.0
2536,230461.6
2537,252148.5
2538,185292.63819047614
2539,190982.09
2540,161321.67
2541,187086.78
2542,172099.36
2543,129046.0
2544,125136.87
2545,166911.0
2546,163129.0
2547,152533.1
2548,159101.78
2549,166408.09
2550,465422.06
2551,148957.87416666665
2552,152391.63333333333
2553,92575.0
2554,111502.0
2555,122426.5
2556,118314.83333333334
2557,119705.5
2558,154174.87
2559,108773.0
2560,119035.5
2561,153414.0
2562,140553.5
2563,172648.5
2564,176662.0
2565,125045.5
2566,110812.37
2567,156256.06
2568,162005.0
2569,149111.5
2570,136415.875
2571,144819.06
2572,218503.0
2573,239338.5
2574,234775.0
2575,136827.0
2576,119252.7
2577,131456.87
2578,101838.0
2579,69444.0
2580,137449.0
2581,119443.0
2582,107158.68
2583,277724.43
2584,150867.5
2585,155934.37
2586,235230.38666666663
2587,183393.2
2588,174558.4
2589,147300.875
2590,191642.5
2591,206245.7
2592,186101.12666666668
2593,309419.2
2594,198344.8
2595,237968.56
2596,312438.06
2597,198957.0
2598,237798.7
2599,412212.91
2600,116596.7642857143
2601,153055.19666666666
2602,91605.0
2603,88882.0
2604,96945.0
2605,101429.5
2606,154363.73
2607,148659.0
2608,157943.1
2609,174683.51
2610,112718.33333333334
2611,115449.66666666666
2612,190191.8333333333
2613,126425.0
2614,124520.0
2615,169546.0
2616,145280.0
2617,156778.0
2618,198875.0
2619,230151.0
2620,181463.0
2621,201285.8
2622,214217.4
2623,272107.13
2624,234412.06
2625,253093.25
2626,183741.0
2627,185093.5
2628,371601.64
2629,596166.65
2630,363112.71
2631,418102.59
2632,365148.94
2633,293667.52
2634,341842.7
2635,150012.625
2636,208228.2
2637,185348.75
2638,279592.42
2639,165928.5
2640,171303.0
2641,123705.6
2642,155671.6101190476
2643,161166.0
2644,128719.42
2645,101695.0
2646,91050.0
2647,102070.0
2648,139043.75
2649,128152.08333333331
2650,166014.8
2651,149898.075
2652,365061.28
2653,320855.0
2654,214097.46
2655,346422.45
2656,384697.39
2657,295158.24
2658,258616.05
2659,288591.2
2660,301729.26
2661,376218.55
2662,390677.61
2663,271851.02
2664,303944.0
2665,371048.79
2666,291532.55
2667,167906.74
2668,185065.64
2669,161321.67
2670,320623.3
2671,185065.64
2672,180254.1
2673,217523.6
2674,191256.1
2675,176900.85
2676,188535.77
2677,203090.0
2678,262486.58
2679,268054.89
2680,261160.0
2681,423261.51
2682,343240.05
2683,403928.95
2684,330875.0
2685,289111.17
2686,286039.66
2687,328852.04
2688,242027.85
2689,304508.77
2690,380390.38
2691,176252.64
2692,118865.5
2693,213117.2
2694,126663.0
2695,219382.66666666663
2696,192998.7
2697,208022.9
2698,187787.97
2699,179631.0
2700,179631.0
2701,176528.0
2702,132081.33333333337
2703,148907.7
2704,127987.66666666666
2705,116818.04044047618
2706,137439.5
2707,135410.8333333333
2708,116818.04044047618
2709,94670.53199999999
2710,128152.08333333331
2711,166781.9
2712,337747.5
2713,190846.86
2714,150813.04
2715,168972.0
2716,152972.33333333334
2717,185414.4
2718,255715.0
2719,143583.89
2720,226243.0
2721,151610.91666666666
2722,178130.0
2723,141113.0
2724,143344.0
2725,133308.77599999998
2726,134685.0
2727,119038.16
2728,185930.0
2729,177097.03
2730,133740.01666666663
2731,115165.5
2732,126486.25
2733,139906.83333333334
2734,122816.0
2735,135834.1666666667
2736,154171.86
2737,129940.03571428571
2738,139066.28
2739,157319.0
2740,158588.0
2741,142597.0833333333
2742,168744.0
2743,142311.0
2744,145347.0
2745,137865.8333333333
2746,130431.25
2747,163254.0
2748,145820.5
2749,137577.93571428573
2750,148785.5523809524
2751,142149.0
2752,255535.98
2753,136745.07142857145
2754,162560.56
2755,164946.0
2756,69169.25
2757,95709.75
2758,98485.0
2759,181578.0
2760,116361.24
2761,151816.5
2762,143615.5
2763,192945.0
2764,290639.0
2765,228586.0
2766,122181.75
2767,86304.5
2768,105163.5
2769,138033.25
2770,297005.0
2771,137751.4
2772,107637.5
2773,115892.0
2774,124031.0
2775,106686.5
2776,138011.0
2777,150642.5
2778,147031.5
2779,117902.0
2780,104326.33333333331
2781,95296.5
2782,94363.5
2783,101196.54
2784,134832.0
2785,130838.0
2786,80705.25
2787,116386.5
2788,66272.0
2789,168531.0
2790,107908.0
2791,130209.0
2792,69500.0
2793,163165.22
2794,93211.25
2795,109798.02
2796,100622.0
2797,190291.25
2798,105024.0
2799,120396.72
2800,95110.0
2801,113247.33333333331
2802,136018.5357142857
2803,163198.625
2804,117723.18333333333
2805,114199.36
2806,114958.77
2807,169042.75
2808,155525.16666666666
2809,143374.7075
2810,116969.22350000002
2811,158089.16666666666
2812,157387.0
2813,145845.8866666667
2814,143842.1
2815,100862.0
2816,232023.0
2817,136400.8333333333
2818,143088.12333333332
2819,185246.5
2820,154216.5
2821,117993.34
2822,201503.7
2823,235901.19
2824,145467.1666666667
2825,137170.0
2826,134767.5
2827,126235.5
2828,224535.95
2829,180952.33
2830,235763.49
2831,186863.41
2832,161321.67
2833,372388.76
2834,193520.79
2835,211036.6
2836,225522.1
2837,151038.0
2838,152205.0
2839,179415.0
2840,210558.25
2841,213123.85
2842,188925.25
2843,156102.0
2844,173020.3
2845,129738.80952380953
2846,223642.7
2847,197060.0
2848,266690.0
2849,213309.4
2850,278657.45
2851,248860.1
2852,231451.9
2853,237282.2
2854,136973.59523809524
2855,197375.32
2856,223101.05
2857,185227.05
2858,177846.34666666665
2859,123553.33333333334
2860,123758.0
2861,128084.5
2862,209041.22
2863,119438.5
2864,236559.5
2865,147833.70316666667
2866,138301.73333333334
2867,103306.0
2868,170052.0
2869,115173.21
2870,133323.5
2871,94516.0
2872,66987.75
2873,102539.54
2874,115880.0
2875,106632.0
2876,185198.0
2877,162618.5
2878,192961.0
2879,114518.68
2880,105651.5
2881,141898.34
2882,123781.0
2883,189925.8
2884,158472.99
2885,188333.8
2886,169315.0
2887,111101.34
2888,130172.0
2889,68377.0
2890,101574.0
2891,139122.86
2892,63993.0
2893,112996.0
2894,58975.0
2895,282918.82
2896,268015.0
2897,177002.5
2898,163044.15
2899,244328.0
2900,164748.5
2901,186480.75
2902,182675.32
2903,304870.13
2904,369981.03
2905,101137.5
2906,194536.09
2907,133086.22
2908,144885.57142857145
2909,136206.80666666667
2910,80623.0
2911,93386.0
2912,141681.0
2913,93900.5
2914,94417.5
2915,94417.5
2916,93900.5
2917,150761.25
2918,134562.0
2919,236837.82
