	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
29	0	x417	325	50	1.0	50	-0.0036847672186526496	1.9165980137056535e-05	-0.003703933198789706	-0.0036656012385155932
30	0	x369	300	50	1.0	50	-0.004018868382279412	2.2371292161231002e-05	-0.004041239674440643	-0.003996497090118181
31	0	x16	13	50	1.0	50	-0.004275647503269888	1.7936712662232486e-05	-0.004293584215932121	-0.004257710790607655
32	0	x126	116	50	1.0	50	-0.004745453351402032	1.7408699062524315e-05	-0.004762862050464556	-0.004728044652339508
33	0	x551	419	50	1.0	50	-0.004991563847249437	2.0634888727851273e-05	-0.0050121987359772885	-0.004970928958521586
34	0	x118	108	50	1.0	50	-0.005031106406793465	1.7927223679761504e-05	-0.005049033630473226	-0.0050131791831137034
35	0	x481	377	50	1.0	50	-0.006987693828860684	1.929725049688623e-05	-0.00700699107935757	-0.006968396578363798
36	0	x132	122	50	1.0	50	-0.008155756518847857	1.8459287829308626e-05	-0.008174215806677166	-0.008137297231018548
37	0	x362	294	50	1.0	50	-0.008231748615981657	1.8856879560505362e-05	-0.008250605495542162	-0.008212891736421151
38	0	x557	425	50	1.0	50	-0.008595814319202047	1.9161129157796778e-05	-0.008614975448359844	-0.00857665319004425
39	0	x28	25	50	1.0	50	-0.010136596363417547	1.7837720582551028e-05	-0.010154434084000099	-0.010118758642834996
40	0	x160	146	50	1.0	50	-0.010397155184860018	1.860583095944618e-05	-0.010415761015819465	-0.010378549353900571
41	0	x170	156	50	1.0	50	-0.012287482485430514	2.1057249939581796e-05	-0.012308539735370097	-0.012266425235490932
42	0	x496	390	50	1.0	50	-0.01259115480397945	2.0710355038824844e-05	-0.012611865159018274	-0.012570444448940624
43	0	x420	328	50	1.0	50	-0.013056388332552894	2.5782757732957598e-05	-0.013082171090285852	-0.013030605574819935
44	0	x546	414	50	1.0	50	-0.013573296133902768	1.6380608251423596e-05	-0.01358967674215419	-0.013556915525651345
45	0	x544	412	50	1.0	50	-0.02079040278616949	1.7357890656079e-05	-0.02080776067682557	-0.02077304489551341
46	0	x279	227	50	1.0	50	-0.02170038085655443	2.020701285787083e-05	-0.021720587869412302	-0.021680173843696558
47	0	x56	50	50	1.0	50	-0.022352608810506967	1.8088349822262775e-05	-0.02237069716032923	-0.022334520460684702
48	0	x121	111	50	1.0	50	-0.023754246149974872	1.6117234155664413e-05	-0.023770363384130536	-0.02373812891581921
49	0	x36	33	50	1.0	50	-0.038751422517795175	1.5874505447963104e-05	-0.038767297023243136	-0.038735548012347215
50	0	x545	413	50	1.0	50	-0.05194524453987292	1.6767735216302478e-05	-0.051962012275089224	-0.05192847680465661
51	0	x282	230	50	1.0	50	-0.05436777883822181	2.0931781878049044e-05	-0.05438871062009986	-0.05434684705634376
52	0	x287	234	50	1.0	50	-0.08749407109441455	1.553705509209959e-05	-0.08750960814950665	-0.08747853403932246
53	1	x11	9	50	1.0	50	0.02163148354549024	9.525945541209514e-06	0.02162195759994903	0.02164100949103145
54	1	x20	17	50	1.0	50	0.020515280257979555	1.255531961590989e-05	0.020502724938363644	0.020527835577595466
55	1	x378	302	50	1.0	50	0.01982558329828079	1.1131968278554676e-05	0.019814451330002234	0.019836715266559345
56	1	x157	145	50	1.0	50	0.015667765577123405	1.506805261134836e-05	0.015652697524512055	0.015682833629734754
57	1	x589	457	50	1.0	50	0.01040664073190133	1.077236883429914e-05	0.01039586836306703	0.010417413100735629
58	1	x426	333	50	1.0	50	0.008420858610077929	1.1683124515131624e-05	0.008409175485562798	0.00843254173459306
59	1	x220	195	50	1.0	50	0.00771510496148448	9.246554695328851e-06	0.007705858406789151	0.007724351516179809
60	1	x64	58	50	1.0	50	0.007598309251467169	1.757950728315071e-05	0.007580729744184019	0.00761588875875032
61	1	x342	277	50	1.0	50	0.007563145850205884	1.1462099549406702e-05	0.007551683750656478	0.007574607949755291
62	1	x153	141	50	1.0	50	0.005448044999368625	1.1523138612606723e-05	0.005436521860756018	0.005459568137981232
63	1	x478	375	50	1.0	50	0.005157137430545894	1.0007870598697916e-05	0.0051471295599471965	0.005167145301144592
64	1	x432	339	50	1.0	50	0.004922722685094088	1.1607145059757659e-05	0.00491111554003433	0.004934329830153846
65	1	x114	104	50	1.0	50	0.0047576286922237365	1.0745826713039102e-05	0.004746882865510698	0.004768374518936775
66	1	x66	60	50	1.0	50	0.004707577058918958	1.0479473326713176e-05	0.004697097585592246	0.004718056532245671
67	1	x358	291	50	1.0	50	0.004705280693514772	1.0068437664550207e-05	0.004695212255850222	0.0047153491311793215
68	1	x461	364	50	1.0	50	0.0046538476725845835	1.2339508445304439e-05	0.004641508164139279	0.004666187181029888
69	1	x164	150	50	1.0	50	0.0041636196140448865	8.272697078894703e-06	0.004155346916965992	0.004171892311123781
70	1	x430	337	50	1.0	50	0.003979685467973625	1.1870901402730381e-05	0.003967814566570895	0.003991556369376355
71	1	x519	399	50	1.0	50	0.003787392218199965	1.2196236602830757e-05	0.0037751959815971346	0.0037995884548027957
72	1	x525	404	50	1.0	50	0.003708911319437904	1.0500518965470745e-05	0.003698410800472433	0.003719411838403375
73	1	x291	238	50	1.0	50	0.0036479550292315296	1.1444083848993535e-05	0.003636510945382536	0.003659399113080523
74	1	x346	280	50	1.0	50	0.0033627645518425377	9.789547595085716e-06	0.003352975004247452	0.0033725540994376233
75	1	x60	54	50	1.0	50	0.00332111462975061	1.0007813724514153e-05	0.003311106816026096	0.0033311224434751244
76	1	x386	306	50	1.0	50	0.0032107516497129228	1.1264543936604055e-05	0.0031994871057763187	0.003222016193649527
77	1	x585	453	50	1.0	50	0.003156141917334938	8.708113763209524e-06	0.0031474338035717285	0.0031648500310981474
78	1	x40	37	50	1.0	50	0.0029837170079144424	8.837740201759844e-06	0.0029748792677126825	0.0029925547481162024
79	1	x102	92	50	1.0	50	0.0028675098484313138	9.218223796403002e-06	0.002858291624634911	0.0028767280722277167
80	1	x5	4	50	1.0	50	0.002863481576949112	1.1611594587475492e-05	0.0028518699823616364	0.0028750931715365875
81	1	x443	350	50	1.0	50	0.002787525009081593	1.0474201896894624e-05	0.0027770508071846985	0.0027979992109784875
82	1	x35	32	50	1.0	50	0.002762509619082683	1.128434680467978e-05	0.002751225272278003	0.002773793965887363
83	1	x582	450	50	1.0	50	0.0026570215342040827	9.434981618775398e-06	0.0026475865525853073	0.002666456515822858
84	1	x440	347	50	1.0	50	0.002636224885620413	1.0216691416264142e-05	0.002626008194204149	0.002646441577036677
85	1	x385	305	50	1.0	50	0.002512818029764682	9.949649771215651e-06	0.0025028683799934665	0.0025227676795358976
86	1	x21	18	50	1.0	50	0.00233433481372238	1.1175505544466111e-05	0.0023231593081779137	0.002345510319266846
87	1	x492	387	50	1.0	50	0.0020022645731680986	9.640313772073429e-06	0.001992624259396025	0.002011904886940172
88	1	x420	328	50	1.0	50	0.001966740389704684	1.0358122112501371e-05	0.001956382267592183	0.0019770985118171855
89	1	x590	458	50	1.0	50	0.001957869054576887	1.036197994315024e-05	0.0019475070746337367	0.001968231034520037
90	1	x65	59	50	1.0	50	0.0019063885540273598	1.0184698048406382e-05	0.0018962038559789535	0.001916573252075766
91	1	x16	13	50	1.0	50	0.0017760553417988754	1.1353014542168527e-05	0.001764702327256707	0.0017874083563410438
92	1	x435	342	50	1.0	50	0.0017268882395075446	8.948769326305667e-06	0.001717939470181239	0.0017358370088338504
93	1	x413	322	50	1.0	50	0.0016721398399708578	1.3093705354291037e-05	0.0016590461346165668	0.001685233545325149
94	1	x496	390	50	1.0	50	0.0016303900636560145	9.466582379861787e-06	0.0016209234812761526	0.0016398566460358764
95	1	x575	443	50	1.0	50	0.001477025143115423	1.0006619124971163e-05	0.0014670185239904518	0.0014870317622403943
96	1	x469	366	50	1.0	50	0.0013721604229758036	1.0177555487792834e-05	0.0013619828674880108	0.0013823379784635964
97	1	x29	26	50	1.0	50	0.001106540729948603	1.859997130524848e-05	0.0010879407586433544	0.0011251407012538514
98	1	x223	197	50	1.0	50	0.0009739435880496886	1.0196523204937928e-05	0.0009637470648447507	0.0009841401112546265
99	1	x490	385	50	1.0	50	0.0008318829890327823	9.121957377925178e-06	0.0008227610316548571	0.0008410049464107074
100	1	x217	192	50	1.0	50	0.0007735123797542079	9.20365891093122e-06	0.0007643087208432767	0.000782716038665139
101	1	x214	189	50	1.0	50	0.0007714763067845746	1.1183412633461899e-05	0.0007602928941511127	0.0007826597194180365
102	1	x154	142	50	1.0	50	0.0007138720663300697	1.2019365675565111e-05	0.0007018527006545047	0.0007258914320056348
103	1	x161	147	50	1.0	50	0.0006950216622134429	9.858335124650714e-06	0.0006851633270887922	0.0007048799973380937
104	1	x460	363	50	1.0	50	0.0006622752537482593	1.1683952647624426e-05	0.0006505913011006349	0.0006739592063958837
105	1	x254	214	50	1.0	50	-0.0004683957586669581	1.3413479870738877e-05	-0.000481809238537697	-0.0004549822787962192
106	1	x588	456	50	1.0	50	-0.0005695908064399163	1.1035869319290605e-05	-0.0005806266757592069	-0.0005585549371206256
107	1	x571	439	50	1.0	50	-0.0007517124331563263	1.2127774186632051e-05	-0.0007638402073429583	-0.0007395846589696943
108	1	x271	220	50	1.0	50	-0.0010480761928663436	9.753493140919865e-06	-0.0010578296860072635	-0.0010383226997254236
109	1	x119	109	50	1.0	50	-0.0011316705501754135	1.0824165130662052e-05	-0.0011424947153060754	-0.0011208463850447515
110	1	x95	86	50	1.0	50	-0.0011673789342454342	9.547233380865828e-06	-0.0011769261676263	-0.0011578317008645684
111	1	x485	380	50	1.0	50	-0.001209024714963642	1.2590396540685704e-05	-0.0012216151115043278	-0.0011964343184229563
112	1	x391	311	50	1.0	50	-0.0012275525597407922	1.1072581880374847e-05	-0.001238625141621167	-0.0012164799778604173
113	1	x82	74	50	1.0	50	-0.0013737416401153522	1.147802129194014e-05	-0.0013852196614072922	-0.001362263618823412
114	1	x384	304	50	1.0	50	-0.0014397263902414647	9.309915056910517e-06	-0.0014490363052983752	-0.0014304164751845541
115	1	x486	381	50	1.0	50	-0.0015830036178751971	1.2844754454778508e-05	-0.0015958483723299756	-0.0015701588634204186
116	1	x324	265	50	1.0	50	-0.0017475801449025198	9.996665765893741e-06	-0.0017575768106684135	-0.001737583479136626
117	1	x145	134	50	1.0	50	-0.0019026671953382534	1.1995782255716735e-05	-0.00191466297759397	-0.0018906714130825367
118	1	x48	44	50	1.0	50	-0.001947563187760365	1.0093523941443597e-05	-0.0019576567117018085	-0.0019374696638189213
119	1	x363	295	50	1.0	50	-0.0020184666921584864	8.926611675440657e-06	-0.002027393303833927	-0.0020095400804830458
120	1	x449	356	50	1.0	50	-0.0020343957020734584	1.1924936302111052e-05	-0.0020463206383755693	-0.0020224707657713475
121	1	x118	108	50	1.0	50	-0.0021769085527096636	1.0330515317084588e-05	-0.002187239068026748	-0.0021665780373925792
122	1	x280	228	50	1.0	50	-0.0024400202982005404	1.1376152425096813e-05	-0.0024513964506256373	-0.0024286441457754436
123	1	x311	256	50	1.0	50	-0.0025849182365517294	1.0860989963173463e-05	-0.002595779226514903	-0.002574057246588556
124	1	x563	431	50	1.0	50	-0.0026341429011409456	1.162064542712617e-05	-0.002645763546568072	-0.0026225222557138194
125	1	x269	218	50	1.0	50	-0.003024164954730355	1.2219351598900413e-05	-0.0030363843063292554	-0.0030119456031314543
126	1	x578	446	50	1.0	50	-0.0037195293252300214	9.683747284103569e-06	-0.003729213072514125	-0.003709845577945918
127	1	x336	271	50	1.0	50	-0.003882581960909303	1.0109986425285315e-05	-0.003892691947334588	-0.003872471974484018
128	1	x49	45	50	1.0	50	-0.0047886585569293545	9.209408296961507e-06	-0.004797867965226316	-0.004779449148632393
129	1	x18	15	50	1.0	50	-0.005125913505038842	9.415303881871349e-06	-0.005135328808920713	-0.00511649820115697
130	1	x276	225	50	1.0	50	-0.0063243145942510105	1.176420771056642e-05	-0.006336078801961577	-0.006312550386540444
131	1	x252	212	50	1.0	50	-0.007096111864504837	1.2575991118119519e-05	-0.007108687855622957	-0.007083535873386717
132	1	x418	326	50	1.0	50	-0.00863821297171091	1.1963906610656716e-05	-0.008650176878321567	-0.008626249065100254
133	1	x54	48	50	1.0	50	-0.008661937295687185	1.1524500851884247e-05	-0.00867346179653907	-0.0086504127948353
134	1	x96	87	50	1.0	50	-0.009205788029950333	1.0686075885349009e-05	-0.009216474105835683	-0.009195101954064984
135	1	x576	444	50	1.0	50	-0.011070838849167161	1.1399455675520131e-05	-0.011082238304842682	-0.011059439393491641
136	1	x390	310	50	1.0	50	-0.01315930981734842	1.2513423446068142e-05	-0.01317182324079449	-0.013146796393902352
137	1	x1	0	50	1.0	50	-0.013544180957670208	9.714161835045118e-06	-0.013553895119505253	-0.013534466795835164
138	1	x85	77	50	1.0	50	-0.014110180762903015	1.0126384346489423e-05	-0.014120307147249505	-0.014100054378556525
139	1	x512	396	50	1.0	50	-0.014682956268135332	9.680400622159657e-06	-0.014692636668757492	-0.014673275867513172
140	1	x313	258	50	1.0	50	-0.017709189882549863	1.006773262132522e-05	-0.017719257615171187	-0.01769912214992854
141	1	x7	5	50	1.0	50	-0.03414711611645109	1.1621988801839252e-05	-0.03415873810525293	-0.03413549412764925
142	1	x156	144	49	0.98	49	0.00048268910900760574	1.0688205423276146e-05	0.00047200090358432957	0.0004933773144308819
143	1	x274	223	44	0.88	44	-0.00045004070367592934	1.0494639748754551e-05	-0.0004605353434246839	-0.0004395460639271748
