Link,Title
https://www.ettoday.net/news/20250218/2910758.htm,228連假蘇花路廊北上南下車流尖峰時段曝　行車攻略公布
https://www.ettoday.net/news/20250206/2904091.htm,「滿城封宇」罷免連署登場　陳俊宇：宜蘭人會做出最好選擇
https://www.ettoday.net/news/20250201/2901331.htm,大年初四蘇花路廊湧現北返車潮！今明進入高峰　估一路塞到深夜
https://www.ettoday.net/news/20250128/2900331.htm,初一國道估湧走春車潮「交通量1.3倍」　12路段易壅塞
https://www.ettoday.net/news/20250125/2899146.htm,春節車行蘇花全攻略！北上南下最大車潮曝　LINE即時掌握路況
https://www.ettoday.net/news/20250108/2888366.htm,春節車行蘇花全攻略！車流與壅塞時段曝　line平台掌握即時路況
https://www.ettoday.net/news/20250107/2887831.htm,避開春節連假蘇花路廊壅塞車流　公路局提建議還辦抽獎
https://travel.ettoday.net/article/2882683.htm,回顧2024年「全台10大熱門旅遊話題」　赴泰免簽、403地震都上榜
https://www.ettoday.net/news/20241220/2877248.htm,蘇花改下清水橋重建提前完工！　和仁至崇德取消平日管制
https://www.ettoday.net/news/20241126/2862140.htm,蘇花改中仁隧道南向施工！11／30~12／31封閉　改走台九丁
https://www.ettoday.net/news/20241126/2862157.htm,蘇花改漢本高架橋及和平溪河川橋伸縮縫施工　11／26起封閉管制
https://www.ettoday.net/news/20241124/2861187.htm,花蓮客運宣布熄燈！營運66年「連年虧損」　12／1將走入歷史
https://www.ettoday.net/news/20241110/2851873.htm,快訊／台鐵列車「遭不明物撞擊」爆火光！6面車窗破損　緊急停駛
https://www.ettoday.net/news/20241101/2846400.htm,康芮狂襲！蘇花大坍方匯德隧道口「慘剩一條縫」　驚人畫面曝光
https://www.ettoday.net/news/20241030/2845060.htm,花蓮預算逾8成隨總預算卡關　綠批傅崐萁帶頭癱瘓審查
https://www.ettoday.net/news/20241030/2845150.htm,康芮強颱來襲！宜花山區省道公路　不排除預警性封閉
https://www.ettoday.net/news/20241030/2844870.htm,蘇花改中仁隧道南下施工　10 ／31~11／30全時段封閉
https://www.ettoday.net/news/20241025/2842243.htm,台9丁線和中路段傍晚5點搶通　蘇花改首度開放機車、大貨車行駛
https://www.ettoday.net/news/20241011/2833132.htm,拋「中華人民共和國無權代表台灣」　游盈隆：賴清德在測試中共底線
https://www.ettoday.net/news/20240926/2824085.htm,蘇花及台9丁線各隧道交通設施清洗　機動交管路段公布
https://www.ettoday.net/news/20240919/2819564.htm,蘇花改南澳至和平段3隧道設備測試　9 ／24雙向封閉3小時
https://www.ettoday.net/news/20240905/2811199.htm,北花「寂寞客運」常空車！3業者不續營　公路局整併路線開放申請
https://www.ettoday.net/news/20240901/2808769.htm,213越客包機訪花蓮！首日暢遊東大門夜市　享受夜生活
https://www.ettoday.net/news/20240829/2806755.htm,蘇花改中仁隧道南向施工管制　9 ／2至10 ／31全時段封閉
https://www.ettoday.net/news/20240826/2804866.htm,蘇花改觀音隧道轎車撞工程防撞車　28歲女駕駛與29歲男受傷送醫
https://www.ettoday.net/news/20240807/2792584.htm,蘇花安通過環評「將提建設計畫」　121年完工通車
https://www.ettoday.net/news/20240806/2792121.htm,國5接蘇花改、蘇花安今通過環評　高公局：2032年一起完工
https://www.ettoday.net/news/20240806/2792115.htm,蘇花安環評過關　公路局：讓台北到花蓮有安全交通
https://www.ettoday.net/news/20240731/2788567.htm,「蘇花安」部落諮商投票　秀林鄉克尼布部落193：1壓倒性通過
https://www.ettoday.net/news/20240731/2788342.htm,高鐵評估東延台東　學會喊話：提出負責任的軌道整合規畫
https://www.ettoday.net/news/20240730/2787344.htm,高鐵有望延伸台東！李孟諺任內要啟動評估　串聯環島高快速公路
https://www.ettoday.net/news/20240730/2787190.htm,台9線今17時起管制通車　李孟諺：台鐵擬加高或往西改線
https://www.ettoday.net/news/20240716/2778680.htm,403災後重建及「花東快」達成共識！朝野合作傅崐萁表達感謝！
https://www.ettoday.net/news/20240716/2778363.htm,三黨協商花東快改主決議！　傅崐萁：感謝黨團同心協力
https://www.ettoday.net/news/20240713/2776580.htm,土石流封路！蘇花和仁至崇德段雙線搶通　恢復雙向通行
https://www.ettoday.net/news/20240630/2768004.htm,「國5銜接蘇花改」加速推動！7／31前環說書修正送審　預估這年完工
https://www.ettoday.net/news/20240629/2767600.htm,花蓮暴雨釀土石流「2處坍方」！民眾困車陣崩潰：要多久
https://www.ettoday.net/news/20240619/2761337.htm,蘇花改開放白牌機車通行「今年底前試辦」　設機慢車專用道
https://www.ettoday.net/news/20240619/2761182.htm,台鐵歐系R200新柴電機車今首航　上千人搶目睹風采
https://www.ettoday.net/news/20240614/2757906.htm,花東三法惹議　李孟諺：用特別條例省去環評程序不妥
https://www.ettoday.net/news/20240613/2757438.htm,台鐵歐系R200柴電機車「6／19花蓮首航」　首配環景攝影機
https://www.ettoday.net/news/20240612/2756596.htm,首季772人死於交通事故！4大民團衝交通部陳情　盼與李孟諺座談
https://www.ettoday.net/news/20240610/2755437.htm,車流僅去年3成！天候影響蘇花路廊連假順暢　行車前留意氣象
https://www.ettoday.net/news/20240608/2754647.htm,藍綠下鄉宣講國會改革　柯文哲：不如一開始在立法院好好辯論
https://www.ettoday.net/news/20240606/2753326.htm,迎接端節人車潮！花蓮新城警就位　重要路口景點設崗哨
https://www.ettoday.net/news/20240606/2753386.htm,端午節出遊看過來！　交通部宣布連假疏運四大重點措施與優惠
https://www.ettoday.net/news/20240604/2752069.htm,國會改革法案綠營嗆「罷免傅崐萁」　花蓮藍營：民進黨怕什麼？
https://www.ettoday.net/news/20240603/2751226.htm,快訊／蘇花改大貨車撞緩撞車釀2傷　東澳-蘇澳緊急封閉排除中
https://travel.ettoday.net/article/2750280.htm,花蓮暑假訂房僅10%！業者：還未見國旅補助成效　12家旅宿確定歇業
https://www.ettoday.net/news/20240531/2749660.htm,端午連假蘇花再現車潮！南下北上高峰時段曝　行車攻略一次看
https://www.ettoday.net/news/20240529/2748190.htm,蘇花下清水橋便橋優化完工！限速15公里　最新管制時段曝
https://www.ettoday.net/news/20240528/2747623.htm,多人闖關送法辦！蘇花改早中晚3時段放行　公路局籲用路人配合
https://www.ettoday.net/news/20240527/2746921.htm,蘇花改中仁隧道南向施工！6 月起全時段封閉　改走舊蘇花
https://www.ettoday.net/news/20240522/2744187.htm,支持「花東快」　柯文哲曝3案態度：國6東延、環島高鐵不能用特別預算
https://house.ettoday.net/news/2742760,羅東坐實宜蘭最熱房市交易點　單價已破4字頭
https://www.ettoday.net/news/20240519/2741225.htm,eTag上路12年「還有5%沒安裝」　明年底新用戶祭百元優惠
https://www.ettoday.net/news/20240514/2738642.htm,跨一大步！蘇花安環評今通過初審　公路局：拚121年完工
https://travel.ettoday.net/article/2733450.htm,每一塊生魚片都是豪邁厚切！南方澳隱藏海產店　只賣晚上生意爆好
https://www.ettoday.net/news/20240506/2733215.htm,快訊／轟柯建銘啃人血饅頭！　傅崐萁：賴清德不把他趕出國會嗎
https://www.ettoday.net/news/20240502/2730925.htm,柯建銘拒出席！環島高鐵、花東快「朝野協商」取消　擇期再邀集
https://www.ettoday.net/news/20240501/2729909.htm,網紅喊「交通起義」！爭機車路權、重機上國道　下午圍交通部抗議
https://www.ettoday.net/news/20240429/2728750.htm,南消首度攜手中華民國真傳安全管理協會　培訓防災士提升社區自主防災量能
https://www.ettoday.net/news/20240423/2725264.htm,花蓮震不停仍堅持訪陸　傅崐萁：振興經濟是「責無旁貸的公務行程」
https://www.ettoday.net/news/20240422/2724596.htm,他揭LINE去廣告「隱藏祕技」　網驚：介面變超清爽！
https://www.ettoday.net/news/20240422/2724482.htm,快訊／花蓮豪雨…蘇花改恐又中斷！大片土石流淹沒馬路
https://www.ettoday.net/news/20240419/2722708.htm,蘇花改隧道強震無損傷　花蓮縣府：凸顯蘇花安迫切性
https://www.ettoday.net/news/20240417/2721271.htm,網紅發起5／1交通起義　爭大型重機上國道、廢除禁行機車條款
https://www.ettoday.net/news/20240415/2719665.htm,蘇花安環評補正資料4月提出　王國材：拚121年完工目標不變
https://www.ettoday.net/news/20240412/2718157.htm,震後花蓮邊坡脆弱　王國材：台鐵38處落石告警計畫「評估再擴大」
https://www.ettoday.net/news/20240411/2717314.htm,兒遭落石砸死！母以淚洗面　暖心警所長伸援
https://www.ettoday.net/news/20240409/2716109.htm,籲比照921大地震　國民黨團籲中央速擬「0403震災重建暫行條例」
https://www.ettoday.net/news/20240404/2713582.htm,倒車躲蘇花落石「車尾被砸中」　駕駛嚇到了：石頭比我大那麼多
https://www.ettoday.net/news/20240404/2713338.htm,陳建仁：中央撥3億供緊急運用　災民可領救助金、工作津貼
https://www.ettoday.net/news/20240404/2713302.htm,下清水橋「4階段搶修」！周六開放小車、5月底通大車　年底蓋新橋
https://www.ettoday.net/news/20240404/2713163.htm,大地震蘇花狂崩塌　他「飆速倒退」被巨石夾殺！30秒驚悚撞爛
https://www.ettoday.net/news/20240403/2712874.htm,快訊／7.2強震已7死！轎車駕駛被落石壓扁亡　得卡倫步道3死
https://www.ettoday.net/news/20240403/2712839.htm,快訊／7.2強震馳援花蓮　林右昌：鐵路4日凌晨可「單向搶通」
https://finance.ettoday.net/news/2712808,花蓮港一度暫停作業、11點重新開放　台北快輪將支援疏運
https://www.ettoday.net/news/20240403/2712574.htm,快訊／7.2強震釀落石！蘇花改2輛聯結車遭砸毀　1人死亡
https://www.ettoday.net/news/20240403/2712571.htm,衝擊清明疏運！強震重創蘇花路廊　蘇澳-崇德全線封閉
https://www.ettoday.net/news/20240331/2710564.htm,清明假期蘇澳到崇德恐塞3小時！公路局：4日凌晨蘇花路廊南下湧車潮
https://www.ettoday.net/news/20240326/2707549.htm,蘇花改中仁隧道南向施工！4／8~6／30全天封閉　端午節不管制
https://www.ettoday.net/news/20240325/2706642.htm,酸傅崐萁推蘇花快條例　李昆澤引周星馳金句：球不是這樣踢的
https://www.ettoday.net/news/20240325/2706614.htm,鏡電視調閱小組周三攻防　陳建仁籲謹守《憲法》分際
https://www.ettoday.net/news/20240323/2705802.htm,「花東快特別條例草案」週一審查　藍釋誠意不甲動盼「朝野一心」
https://www.ettoday.net/news/20240318/2702570.htm,蘇花改匯德休憩區至崇德社區施工　3 ／21至22單線雙向機動交管
https://www.ettoday.net/news/20240229/2691420.htm,蘇花改中仁隧道北上施工！3／1至31全時段封閉　請改走舊蘇花
https://www.ettoday.net/news/20240213/2676358.htm,蘇花改試辦「白牌機車」通行！最快7月上路　春節、連假擬不開放
https://www.ettoday.net/news/20240211/2677857.htm,瞄準宜蘭發展「黃金10年」　陳俊宇第一志願鎖定交通委員會
https://speed.ettoday.net/news/2676344,塞車尿急了「寶特瓶超難用」！他大推1物　過來人點頭：實用
https://www.ettoday.net/news/20240209/2680969.htm,中仁隧道北上施工2 ／19至29日間封閉　外加每周3天夜間封閉
https://www.ettoday.net/news/20240127/2672553.htm,春節省道25處地雷　蘇花1路段試辦「高乘載車輛通行大車優先道」
https://www.ettoday.net/news/20240125/2671446.htm,春節交通疏運措施一次看！　國道高乘載、收費、建議出發時間曝
https://www.ettoday.net/news/20240125/2671445.htm,春節7天連假要來了！陸海空疏運措施一次看　國道0到5時免收費
https://www.ettoday.net/news/20240124/2670472.htm,春節蘇花路廊全攻略！2順暢時段曝　離峰行駛抽福袋
https://www.ettoday.net/news/20240119/2667661.htm,春節蘇花改南來北往這2天車最多！花警疏運措施一次報你知
https://www.ettoday.net/news/20240116/2665088.htm,春節25處省道易塞！管制措施出爐　武陵櫻花季每日限6千人
https://www.ettoday.net/news/20240101/2654967.htm,元旦連假收假日上午蘇花路廊車流正常　建議北返旅客提早出門
https://www.ettoday.net/news/20231231/2654474.htm,代價慘痛！大貨車超高5公分　撞毀東澳隧道上百萬元噴流風機
https://www.ettoday.net/news/20231230/2653939.htm,元旦連假第1天！蘇花改南下車多速緩　警籲用路人注意路況
https://www.ettoday.net/news/20231228/2652844.htm,元旦連假開心遊花蓮！　警最新疏運管制措施出爐
https://www.ettoday.net/news/20231228/2652493.htm,元旦宜花訂房達8成！蘇花路廊驚人車流曝　行車攻略一次看
https://www.ettoday.net/news/20231222/2648619.htm,傅崐萁正式投入選戰！冒雨於花蓮吉安沿街徒步拜票
https://www.ettoday.net/news/20231221/2647791.htm,賴清德：遺憾「花蓮國」被政治私心耽擱　願推地熱鑽井計畫
https://www.ettoday.net/news/20231218/2645537.htm,「決戰花東快」花蓮各鄉鎮競選總部成立！力挺傅崐萁、韓國瑜領航國會
https://www.ettoday.net/news/20231218/2645453.htm,傅崐萁競選總部成立！韓國瑜力挺：完成國道6號及全島鐵路網
https://www.ettoday.net/news/20231211/2641173.htm,蘇花改蘇澳-和平段路面檢測施工　13日分時段封閉施工交管
https://www.ettoday.net/news/20231211/2640841.htm,藍營花蓮造勢5萬人力挺！侯友宜：實現花東重大交通建設
https://www.ettoday.net/news/20231210/2640564.htm,「決戰花東快」造勢破五萬人　侯友宜手牽傅崐萁：讓花蓮發大財
https://www.ettoday.net/news/20231207/2638764.htm,藍營黑函控蕭美琴「斷花蓮人回家路」　綠委還原：是很擔心選情？
https://www.ettoday.net/news/20231128/2632077.htm,控蕭美琴阻擋花蓮交通建設　國民黨團秀資料：為當地鄉親感到不值
https://www.ettoday.net/news/20231128/2631944.htm,蘇花改中仁隧道北向施工　12／2至12／29日間道路封閉管制
https://www.ettoday.net/news/20231123/2629154.htm,決戰花東快！傅崐萁領表登記參選　2千支持民眾喊：凍蒜
https://www.ettoday.net/news/20231123/2629195.htm,傅崐萁登記參選立委決戰花東快　黨員與地方領袖幹部到場相挺
https://www.ettoday.net/news/20231123/2629149.htm,支援者簇擁！傅崐萁登記參選　爭取連任籲：下架民進黨
https://www.ettoday.net/news/20231012/2601235.htm,花蓮藍營公布第一階段選戰策略　擧辦80場基層固本輔選會報
https://www.ettoday.net/news/20231010/2599684.htm,蘇花收假日全線順暢！北上較南下車多1倍　行旅時間約81分鐘
https://www.ettoday.net/news/20231004/2596228.htm,2遊覽車追撞釀19傷！公路局要求妥處賠償　今明對業者安全查核
https://www.ettoday.net/news/20231004/2596152.htm,2遊覽車追撞「釀19傷」　車齡僅1年多！駕駛紀錄曝
https://www.ettoday.net/news/20231004/2596113.htm,快訊／宜蘭蘇花改車禍！2遊覽車蘇澳隧道追撞　19人送醫
https://www.ettoday.net/news/20231001/2593851.htm,快訊／中秋收假日蘇花路廊車流湧現　北返車潮是南向2倍
https://www.ettoday.net/news/20231001/2593774.htm,中秋連假收假日蘇花路廊車流正常　建議北返旅客提早出發
https://www.ettoday.net/news/20230930/2593107.htm,蘇花路廊國慶連假行車攻略！　南北交通尖峰時段曝
https://www.ettoday.net/news/20230929/2592673.htm,中秋連假首日「交通量擠1.4倍」　交長：6長遠計畫全面改善
https://www.ettoday.net/news/20230926/2590579.htm,中秋連假東部局部陣雨　蘇花路廊雙向交通量預估逾7萬輛次
https://www.ettoday.net/news/20230921/2587457.htm,平安過中秋！智慧科技疏導交通　花蓮警籲聚餐勿酒駕
https://www.ettoday.net/news/20230920/2586230.htm,中秋節連假蘇花路廊行車攻略！　南下北上車潮尖峰時段曝光
https://www.ettoday.net/news/20230911/2579690.htm,蘇花改中仁隧道刨除路面　9／14起北上管制持續至11月底
https://www.ettoday.net/news/20230908/2577882.htm,侯友宜參加花蓮縣黨部聯席會報　傅崐萁：全力支持侯友宜
https://www.ettoday.net/news/20230815/2561364.htm,猛撞瞬間影片曝！聯結車煞不住　東澳隧道內5車連撞釀6傷
https://www.ettoday.net/news/20230815/2561284.htm,重啟「花東快」評估　規劃全長173.7公里...盼銜接「蘇花安」
https://www.ettoday.net/news/20230727/2548454.htm,花蓮玉里大橋溪水暴漲「快淹過橋面」　不排除預警性封閉
https://www.ettoday.net/news/20230622/2525532.htm,明天還有觀光車潮！省公路易塞路段出爐　國道客運還有逾8成空位
https://www.ettoday.net/news/20230622/2525282.htm,連假首日爆出遊車潮！蘇花改天未亮就塞爆　「車流量超過負荷」
https://www.ettoday.net/news/20230618/2522504.htm,端午連假花東行總攻略！警提蘇花3大瓶頸點　籲利用大眾運輸
https://www.ettoday.net/news/20230617/2522150.htm,農產品銷陸「不高興就進不去」　賴清德批中國：正常經貿變選舉武器
https://www.ettoday.net/news/20230615/2520761.htm,大貨車蘇花改蘇澳隧道過彎失控　路滑自撞隧道壁「卡住了」
https://www.ettoday.net/news/20230609/2516776.htm,快訊／舊蘇花39.8K坍方交通中斷　現場恐怖落石畫面曝光
https://www.ettoday.net/news/20230609/2516654.htm,不爽被按喇叭超車！他蘇花公路上怒攔車　下秒拔「自製獵槍」開槍
https://www.ettoday.net/news/20230609/2516518.htm,端午連假蘇花公路南北車流最高峰曝！　行車攻略看這裡
https://www.ettoday.net/news/20230531/2510235.htm,新加坡旅行社環台7日遊「才1萬4台幣」　他愣：台灣沒吸引力？
https://www.ettoday.net/news/20230511/2497057.htm,蘇花改東澳隧道施工！5／17至19入夜行車管制　改道行駛台9丁
https://speed.ettoday.net/news/2481990,機車走蘇花改無望？公路總局「防護較弱」婉拒　網噴重機比較好？
https://www.ettoday.net/news/20230404/2472789.htm,蘇花北上車潮午後湧現！明日達最高峰　公路總局曝易塞路段
https://www.ettoday.net/news/20230402/2472026.htm,清明連假第2天　蘇花路廊全線順暢
https://www.ettoday.net/news/20230401/2471373.htm,快訊／往花蓮超崩潰！國5凌晨堵到白天　蘇花「雙塞」變停車場
https://www.ettoday.net/news/20230330/2470388.htm,清明連假來了！陸海空疏運一次看　首日國道車潮「直逼歷史天量」
https://www.ettoday.net/news/20230322/2464363.htm,張麗善2度參訪花蓮 ！縣政經驗交流　深化觀光及有機農業合作
https://www.ettoday.net/news/20230321/2463757.htm,蘇花改小貨車沒剎車撞工程車！駕駛視角影片曝...一度回堵1公里
https://www.ettoday.net/news/20230320/2462694.htm,宜蘭黨內初選登記第1人！立委陳歐珀尋求4連霸　競選主軸出爐
https://www.ettoday.net/news/20230301/2450013.htm,立院交委會考察宜蘭交通　鐵公路建設進度出爐！蘇花安121年完工
https://www.ettoday.net/news/20230227/2448861.htm,花蓮台9線匯德隧道5車追撞！　一度雙向封閉塞爆
https://www.ettoday.net/news/20230225/2447711.htm,228連假首日！景點湧現車潮　19處省公路地雷路段出爐
https://www.ettoday.net/news/20230223/2446595.htm,迎接228連假人車潮　花蓮警「蘇花路廊交通管制措施」一次看
https://www.ettoday.net/news/20230216/2441796.htm,228連假玩4天！24處地雷省道必塞　「蘇花公路北上恐連塞10小時」
https://www.ettoday.net/news/20230210/2437793.htm,蘇花仁水隧道2 ／18起限速提高至60km　2端洞口250m維持原速限
https://www.ettoday.net/news/20230209/2437352.htm,用路人注意！蘇花改仁水隧道2／18起速限提高到60公里
https://www.ettoday.net/news/20230208/2436502.htm,蘇花改「2女憋不住路邊解放」！超扯畫面曝　交控人員崩潰清理黃水
https://www.ettoday.net/news/20230122/2427580.htm,初一走春3廟宇周邊易塞　蘇花湧車潮「蘇澳到崇德要開2小時」
https://www.ettoday.net/news/20230121/2427401.htm,走春潮初一湧現！9處省公路易塞　「客運仍有逾7成空位可搭」
https://www.ettoday.net/news/20230121/2427231.htm,除夕湧返鄉車潮！2處省公路易塞　「台9線南向下午1時前禁大貨車」
https://www.ettoday.net/news/20230121/2416468.htm,一圖看春節省道魔王路段！24處恐塞爆　上路先看管制措施
https://www.ettoday.net/news/20230120/2423014.htm,因應春節車潮　首都客運宣布加開花東班次
https://www.ettoday.net/news/20230114/2422931.htm,蘇花大清水路段岩盤崩！蘇花安趕辦環評　「拚115年發包施工」
https://www.ettoday.net/news/20230113/2422463.htm,蘇花公路中斷！海上接駁「331人、169輛車」　交長要求增人力處理
https://www.ettoday.net/news/20230113/2422247.htm,遭轟沒臉見花東人！交長：馬政府只做蘇花改　蔡上任推動蘇花安
https://www.ettoday.net/news/20230112/2421737.htm,台9線大清水段崩塌！蘇花安緩不濟急　專家示警「還有更危險路段」
https://www.ettoday.net/news/20230112/2421706.htm,蘇花公路一年5起坍方中斷！蘇花安通車還要10年　學者籲增監測系統
https://www.ettoday.net/news/20230112/2421448.htm,蘇花公路恐怖崩塌2原因曝！納蘇花安設9.7公里長隧道　121年底完工
https://www.ettoday.net/news/20230109/2419126.htm,積欠罰款難上路！蘇花科技執法鎖定車牌　揪出4人乖乖繳款
https://www.ettoday.net/news/20230107/2417827.htm,春節遊避開塞車好心情　蘇花路廊車多時段+交管措施看這裡
https://www.ettoday.net/news/20230106/2417365.htm,春節連假車流來勢洶洶！花蓮警交通疏運一次報你知
https://www.ettoday.net/news/20230106/2417156.htm,春節天天有車潮！蘇花時段性管制車種　電子票證轉乘有優惠
https://www.ettoday.net/news/20230106/2416862.htm,蘇花公路台9丁線觀音路段...清晨邊坡坍方阻斷　預計上午搶通
https://www.ettoday.net/news/20230104/2415322.htm,宜蘭「測速王」年賺680萬　蘭陽隧道南口測速桿抓5680件違規
https://www.ettoday.net/news/20221229/2411534.htm,元旦連假花東開心遊！蘇花路廊駕駛必知　警佈18崗哨疏解車流
https://www.ettoday.net/news/20221224/2407538.htm,元旦連假「省道易塞路段」曝！搭車最高享半價、租車轉客運省2百
https://www.ettoday.net/news/20221218/2403602.htm,南方澳跨港大橋斷裂今順利通車　蔡英文感謝蘇貞昌積極復原重建
https://www.ettoday.net/news/20221218/2403544.htm,南方澳跨海大橋斷橋重生！18日15時通車　「鯖浪奇緣」成新地標
https://www.ettoday.net/news/20221213/2400241.htm,南方澳跨海大橋斷橋重生！12／18通車　「鯖浪奇緣」成新地標
https://www.ettoday.net/news/20221210/2398553.htm,花蓮19交通科技執法地點曝！月平均取締6236件　加強取締5大違規
https://house.ettoday.net/news/2397787,房市吹冷風！這縣市首當其衝　房價年漲0.5%居全台之末
https://www.ettoday.net/news/20221208/2396851.htm,跨年元旦車潮湧現時間曝　省道防23處地雷「蘇花恐連塞12小時」
https://www.ettoday.net/news/20221101/2370764.htm,台9丁觀音路段坍方！雙向交通阻斷　預計下午5時搶通
https://www.ettoday.net/news/20221031/2369743.htm,快訊／宜蘭豪雨！蘇花公路坍塌「工程車遭埋」　道路封閉車流回堵
https://house.ettoday.net/news/2366503,台海緊張　他想搬去躲「1縣市」！見殘酷房價傻眼：來不及了
https://house.ettoday.net/news/2365571,快交屋了！他的「新女友媽想看」1狀況慘語塞　一眾嚇喊：逃吧
https://www.ettoday.net/news/20221016/2359213.htm,雨勢「入夜到明天最劇烈」！蘇花公路擬預警封路　「快提早北返」
https://www.ettoday.net/news/20221007/2353915.htm,快訊／宜蘭暴雨！舊蘇花公路土石流　武塔至漢本路段緊急封閉
https://www.ettoday.net/news/20221005/2352099.htm,東部客運還有7成空位！業者祭83折起　增班「保證20分鐘內上車」
https://www.ettoday.net/news/20220906/2332384.htm,恐怖中秋人車潮！花蓮警超前部署　路段景點交通規劃報你知
https://www.ettoday.net/news/20220906/2332341.htm,重機全線通行蘇花改　普通重機有希望？交通部：持續評估研議
https://www.ettoday.net/news/20220902/2329861.htm,軒嵐諾颱風挾雨彈進逼　9公路警戒！不排除預警封路
https://www.ettoday.net/news/20220901/2328462.htm,「9月重點新制」一次看！返國居檢可自駕　2類人快篩免費拿
https://www.ettoday.net/news/20220831/2328654.htm,宜蘭同鄉會疑被拔樁是刻意操作？林佳龍回應了
https://www.ettoday.net/news/20220831/2327695.htm,9月新制懶人包！蘇花改開放重機　新版旅平險「新冠、猴痘都不賠」
https://www.ettoday.net/news/20220819/2319855.htm,蘇花改1／9開放重機通行　自動偵測加強取締違規超車、併駛
https://www.ettoday.net/news/20220817/2318800.htm,獨／蘇花安最新路線定案曝光！　耗資700億「白牌機車行駛留伏筆」
https://www.ettoday.net/news/20220816/2318007.htm,大型重機9／1起通行蘇花改　禁超車併駛！「警方佈下偵測系統」
https://www.ettoday.net/news/20220814/2316374.htm,女人當家！減債有成繳出亮眼政績　林姿妙接地氣宜蘭縣民有感
https://travel.ettoday.net/article/2303932.htm,票選台灣10大絕美公路！愛心彎道同框蔚藍海、山海T字路超殺快門
https://travel.ettoday.net/article/2302148.htm,揪團來去透清涼！東台灣隱密小徑藏碧綠大瀑布　漫遊步行僅15分鐘
https://house.ettoday.net/news/2307067,花蓮房市比氣溫熱　預售驚見「4字頭成交！」
https://www.ettoday.net/news/20220729/2304756.htm,2部長組「交通安全英雄聯盟」宣示大執法　路權團體踢館批作秀
https://www.ettoday.net/news/20220728/2304127.htm,蘇花改最快9月試辦白牌機車通行　行駛細節曝！交通部選這方案
https://www.ettoday.net/news/20220727/2303402.htm,蘇花改下階段開放白牌機車有譜了！4方案曝　試辦期6個月
https://finance.ettoday.net/news/2295775,市商會年度績優廠商觀摩　52個公會齊聚期許提升產業競爭力
https://www.ettoday.net/news/20220709/2290689.htm,逾5千機車擠爆凱道！重機擬年底再上國道「返鄉投票爭路權」
https://www.ettoday.net/news/20220709/2290581.htm,逾3千輛機車、大型重機遊行圍城　提5大訴求怒吼「交通解嚴」
https://www.ettoday.net/news/20220709/2290327.htm,交通解嚴大遊行！號召逾2千人圍城　「重機上國道、廢區間測速」
https://www.ettoday.net/news/20220707/2288969.htm,花蓮中央路2處科技執法7／15啟用　先期取締闖紅燈、超速違規
https://www.ettoday.net/news/20220705/2287372.htm,娃娃稚嫩聲音傳遞安全訊息　隧道廣播推廣至蘇花改及雪山隧道
https://www.ettoday.net/news/20220704/2286927.htm,可愛破表！宜蘭「娃娃音隧道廣播」　國5雪隧和蘇花改隧道啟用
https://www.ettoday.net/news/20220703/2286266.htm,新建南方澳大橋1橋面節塊施工凸槌　將延3個月最快12／18完工
https://www.ettoday.net/news/20220701/2284875.htm,連4天遍地開花！大型重機上國道爭路權　高公局堅持取締最高罰6千
https://www.ettoday.net/news/20220625/2280540.htm,南方澳大橋重建進度達9成　工程會：9月18日可通車
