Link,Title,Context,PublishTime
https://news.ltn.com.tw/news/politics/breakingnews/5049763,蘇花三天斷兩次、花蓮端午訂房僅3成 徐榛蔚喊「請賴總統到花蓮看看」,,
https://news.ltn.com.tw/news/life/paper/1707784,花蓮強降雨土石崩 鐵公路又斷,,
https://news.ltn.com.tw/news/politics/breakingnews/5049472,花蓮崇德鐵公路雙斷！秀林鄉和平村明上午停班停課,,
https://news.ltn.com.tw/news/life/breakingnews/5049300,蘇花公路大清水路段中斷 晚間8點40分搶通,,
https://news.ltn.com.tw/news/life/breakingnews/5049429,蘇花公路和仁至崇德路段 交通阻斷4小時後搶通,,
https://news.ltn.com.tw/news/life/breakingnews/5049359,蘇花鐵公路雙斷 交部啟動海陸空聯防疏運,,
https://news.ltn.com.tw/news/life/breakingnews/5049123,蘇花公路大清水路段大雨 土石溢流路面暫時封閉,,
https://news.ltn.com.tw/news/society/breakingnews/5048945,蘇花公路2車擦撞1人受傷送醫 奧迪轎車駕駛涉肇逃被送辦,,
https://news.ltn.com.tw/news/life/breakingnews/5047414,端午連假國道客運6折 公路管制及地雷路段一次看,,
https://news.ltn.com.tw/news/life/breakingnews/5047073,大雨轟炸花蓮影響鐵公路！蘇花改中仁隧道緊急開放南下,,
https://news.ltn.com.tw/news/life/breakingnews/5046934,大雨轟炸！ 北迴鐵路中斷今無法修復 蘇花公路不排除封路,,
https://news.ltn.com.tw/news/life/paper/1706992,護蘇花通行 石公溪疏濬近5成 預計8月完工,,
https://news.ltn.com.tw/news/life/breakingnews/5038192,雨彈轟炸！舊蘇花和中到和仁路段預警性封閉 改走蘇花改,,
https://news.ltn.com.tw/news/life/breakingnews/5036103,宜蘭交通長期被漠視！爭取高鐵延伸 年輕人發起支持聲浪,,
https://news.ltn.com.tw/news/society/paper/1702757,毒死整排芒果樹判6月 護樹團體批太輕,,
https://news.ltn.com.tw/news/society/breakingnews/5017677,不滿馬路拓寬遷就樹？傅崐萁前主任毒死242棵芒果判刑6個月,,
https://news.ltn.com.tw/news/life/paper/1702523,蘇花改中仁隧道 普通重機4/30 起通行,,
https://news.ltn.com.tw/news/life/breakingnews/5016093,蘇花改長隧道首次 中仁隧道4/30試辦開放普通重機,,
https://news.ltn.com.tw/news/life/breakingnews/5001406,清明連假第2天這些觀光景點聯外道恐塞爆  公路局建議改道,,
https://news.ltn.com.tw/news/life/paper/1699955,0403地震週年／太魯閣重建 上半年開放局部景區,,
https://ent.ltn.com.tw/news/paper/1699919,花蓮強震滿週年 麥覺明走訪災區記錄重建,,
https://ent.ltn.com.tw/news/breakingnews/5001112,（獨）花蓮強震滿週年！麥覺明挺災區「見一幕」驚呼：太魯閣下雪了,,
https://news.ltn.com.tw/news/life/breakingnews/5000902,清明連假首日蘇花路廊湧車潮  南下每小時上千輛車次,,
https://news.ltn.com.tw/news/life/breakingnews/5000619,0403地震滿週年持續重建太魯閣 天祥遊憩區估上半年局部開放,,
https://news.ltn.com.tw/news/life/paper/1699441,防落石避難 崇德遊憩區增鋼構亭,,
https://news.ltn.com.tw/news/life/breakingnews/4996502,蘇花公路台9丁線南方澳路段坍方搶通 採管制引導方式通行,,
https://news.ltn.com.tw/news/life/breakingnews/4989583,清明連假90條國道客運6折 各公路地雷時段懶人包一次看,,
https://news.ltn.com.tw/news/life/paper/1695852,花東快評估分段可行性 公路局建議優先推動崇德-新城,,
https://news.ltn.com.tw/news/life/breakingnews/4975432,花東快報告「補強內容中」 擬優先開闢崇德－新城路段,,
https://news.ltn.com.tw/news/life/paper/1695536,台鐵崇德–和仁段 先蓋明隧道、排砂道,,
https://news.ltn.com.tw/news/life/breakingnews/4964794,蘇花改白米高架橋檢修 3/3蘇澳到東澳段輪流封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4938687,初五收假！公路15地雷路段一次看 中橫翠峰至大禹嶺預警封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4938131,大年初四將湧現北返車潮 公路局統整14地雷路段,,
https://news.ltn.com.tw/news/life/breakingnews/4937977,年初三提前北返   蘇花崇德段中午出現車潮,,
https://news.ltn.com.tw/news/life/breakingnews/4937512,金蛇會反轉成龍！ 花蓮天上王母娘娘勝安宮抽中上國運籤,,
https://news.ltn.com.tw/news/life/breakingnews/4936722,蘇花路廊南下車潮估明天初一最高峰 恐早上5點塞到下午5點,,
https://news.ltn.com.tw/news/life/breakingnews/4934683,春節連假首日 蘇花路廊南下花蓮路段車流順暢,,
https://news.ltn.com.tw/news/life/breakingnews/4931117,嘉義大埔規模6.4地震近阿里山 旅遊住宿未受影響,,
https://news.ltn.com.tw/news/society/breakingnews/4925777,妙齡女車手花蓮面交取款350萬 得手5分鐘遭黑吃黑攔車搶走,,
https://news.ltn.com.tw/news/life/paper/1687250,蘇花匯德隧道南口整修 今明交管,,
https://news.ltn.com.tw/news/life/paper/1686542,春節疏運 蘇花路廊南下初一最塞,,
https://news.ltn.com.tw/news/life/paper/1684106,林姿妙就職６週年 涉貪案12月31日宣判,,
https://news.ltn.com.tw/news/politics/breakingnews/4903827,涉貪官司12/31宣判  林姿妙：相信司法會還清白,,
https://news.ltn.com.tw/news/life/breakingnews/4898905,花蓮台9線下清水橋修復   今晚恢復雙向通行,,
https://news.ltn.com.tw/news/life/breakingnews/4889536,蘇花下清水橋臨時便橋拆除 12/11~12/20單線雙向管制,,
https://news.ltn.com.tw/news/politics/breakingnews/4887230,為水電穩定供給提解方   政院第3次經發會聚焦「6大區域治理計畫」,,
https://news.ltn.com.tw/news/society/breakingnews/4881206,宜蘭舊蘇花公路小客車起火燃燒  姊弟及時逃出,,
https://news.ltn.com.tw/news/life/breakingnews/4876032,蘇花改蘇澳到東澳南下線  11/27起連2天白天施工封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4874825,蘇花改南澳到和平段北上線施工 11/26-12/1全天封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4868097,台鐵北迴線小清水溪橋改建進度超前 估12/21通車,,
https://news.ltn.com.tw/news/life/breakingnews/4862733,天兔颱風來襲 6公路恐預警性管制、台鐵北迴線警戒,,
https://news.ltn.com.tw/news/life/breakingnews/4861120,明天氣短暫好轉高溫30度 「天兔」接近明晚東半部轉風雨,,
https://news.ltn.com.tw/news/life/paper/1676377,國五接蘇花改工程 370億最快明批示,,
https://news.ltn.com.tw/news/life/paper/1675162,蘇花匯德隧道北口大坍方 提前搶通,,
https://news.ltn.com.tw/news/life/breakingnews/4850143,蘇花路廊匯德隧道11:00搶通 和仁至崇德段今放行2時段,,
https://news.ltn.com.tw/news/life/breakingnews/4849127,蘇花公路又被土石流淹沒！凱旋3號海運備援啟動,,
https://news.ltn.com.tw/news/life/breakingnews/4849086,花蓮人哭哭！火車「北只能到北埔、往南卡在木瓜溪」台鐵啟動類火車接駁,,
https://news.ltn.com.tw/news/life/paper/1674708,蘇花、中橫、北橫 預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4847321,蘇花路廊今夜21時起「只出不進」 23時起封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4846181,康芮颱風撲台！8省道警戒 注意預警性封閉,,
https://news.ltn.com.tw/news/life/paper/1674477,鐵公路加強預警 龜山島封島3天,,
https://news.ltn.com.tw/news/life/breakingnews/4845394,康芮颱風週四籠罩全台 交部長揭3大防颱應變作為,,
https://news.ltn.com.tw/news/life/breakingnews/4842052,視察淡江大橋未通知地方挨批 陳世凱「勘災」缺席改陳彥伯代打,,
https://news.ltn.com.tw/news/life/paper/1672813,強化預警 氣象署將設宜花雨量觀測站,,
https://art.ltn.com.tw/article/paper/1671792,【自由副刊】 黃信恩／蘇花公路上的乳攝車,,
https://news.ltn.com.tw/news/life/paper/1671851,蘇花改觀音谷風隧道 南下今晚封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4829113,蘇花改南澳到大清水路段施工  10/14起啟動夜間交管,,
https://news.ltn.com.tw/news/life/paper/1671264,蘇花公路和仁至崇德段 雙十假期暫停管制,,
https://news.ltn.com.tw/news/life/breakingnews/4824949,蘇花公路崇德段雙十節暫停管制 方便民眾順暢通行,,
https://news.ltn.com.tw/news/life/paper/1670390,花蓮旅客等了4天 台鐵北迴線復通,,
https://news.ltn.com.tw/news/life/breakingnews/4820104,紓解客貨運輸需求  蘇花公路「和仁–崇德段」今晚5點起到7日早上8點不管制,,
https://news.ltn.com.tw/news/life/paper/1670229,中央山脈庇護 中橫東段災害未擴大,,
https://news.ltn.com.tw/news/life/breakingnews/4814825,山陀兒颱風》全國交通、活動異動、景點關閉一次看（不斷更新）,,
https://news.ltn.com.tw/news/life/breakingnews/4819070,蘇花土石流、明霸克露橋便道遭沖毀 全台公路12處道路封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4819057,提前2小時搶通！ 蘇花崇德段下午放行3時段,,
https://news.ltn.com.tw/news/life/breakingnews/4818922,蘇花崇德段又見土石流 預計15:00全線放行,,
https://news.ltn.com.tw/news/life/breakingnews/4818822,山陀兒來襲！蘇花、南橫等公路14路段預警性封閉,,
https://news.ltn.com.tw/news/life/paper/1670154,花蓮3便道沖毀 1老翁落水失蹤,,
https://news.ltn.com.tw/news/life/breakingnews/4818459,蘇花公路3路段 晚間9點後預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4818139,蘇花「午後開放2次通行」18:00後封閉 全台10處預警封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4818012,山陀兒停滯！ 蘇花公路下午開放2時段通行  晚間6點後預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4817859,蘇花公路「今午開放1小時」13時關閉 全台13處公路預警封閉,,
https://news.ltn.com.tw/news/life/paper/1670001,南迴公路封閉 台東對外交通中斷,,
https://news.ltn.com.tw/news/life/paper/1669899,全國消防楷模鳳凰獎》救人、救災先鋒 葉明欽、許偉凱表現優異,,
https://news.ltn.com.tw/news/life/paper/1669882,海巡馳援19外籍船員 花蓮撤離3000人,,
https://news.ltn.com.tw/news/society/breakingnews/4817660,風災、地震、空難無役不與 許偉凱當選「鳳凰獎」消防楷模,,
https://news.ltn.com.tw/news/life/breakingnews/4816832,蘇花公路持續發生土石泥流 公路封閉路段一次看,,
https://news.ltn.com.tw/news/life/breakingnews/4816924,蘇花公路崇德坍塌15:00搶通 放行至17:00後預警性封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4816440,山陀兒颱風》蘇花公路崇德段持續坍方 蘇澳南下僅能到和平,,
https://news.ltn.com.tw/news/life/paper/1669698,花蓮鐵公路中斷 僅剩南迴公路可通行,,
https://news.ltn.com.tw/news/life/paper/1669730,助民防淹水 台東公所備6千沙包,,
https://news.ltn.com.tw/news/life/paper/1669697,高鐵今正常營運 海空運部分停航,,
https://news.ltn.com.tw/news/life/breakingnews/4815808,蘇花公路預警性封閉、台23線今晚8點後也封 不排除封閉另6路段,,
https://news.ltn.com.tw/news/life/breakingnews/4815530,花蓮崇德段陸路中斷 立榮航空加開台北-花蓮班機,,
https://news.ltn.com.tw/news/life/breakingnews/4815183,山陀兒逼近！蘇花匯德隧道8車14人脫困 北上鐵公路交通都中斷,,
https://news.ltn.com.tw/news/life/breakingnews/4815168,蘇花公路爆土石流！崇德-和仁「只出不進」 台鐵也停駛,,
https://news.ltn.com.tw/news/life/paper/1669653,山陀兒颱風逼近 宜蘭龜山島、太平山預警封閉,,
https://news.ltn.com.tw/news/life/breakingnews/4814502,山陀兒颱風外圍影響 蘇花公路不排除預警性封路,,
https://news.ltn.com.tw/news/life/breakingnews/4811546,國慶沒連假！海陸空仍加開疏運 交通部：視同四天連假,,
https://news.ltn.com.tw/news/life/paper/1668791,蘇花改南澳到和平段北上 封閉2週,,
https://news.ltn.com.tw/news/life/breakingnews/4809120,蘇花改和平溪河川橋施工 南澳到和平段北上9/25起交管2週,,
https://news.ltn.com.tw/news/life/breakingnews/4807553,花蓮北區恐有強降雨 蘇花公路不排除預警性封路,,
https://news.ltn.com.tw/news/life/paper/1668258,企業相挺 花蓮重機械救援隊成軍,,
https://news.ltn.com.tw/news/life/breakingnews/4806899,董仔最多的特搜隊！花蓮重機械防災協會成軍 2600萬吊車曝光,,
https://news.ltn.com.tw/news/life/paper/1667614,蘇花和仁至崇德 恢復施工管制,,
https://news.ltn.com.tw/news/life/paper/1667480,花蓮拚觀光 議員︰開拓南台灣客源,,
